Price_Clean,RAM_GB,Storage_GB,Battery_mAh,Main_Camera_MP,Brand_Encoded
300.0,6.0,64,3100.0,12.0,14
100.0,3.0,32,3200.0,13.0,14
150.0,4.0,64,3100.0,12.0,14
200.0,4.0,64,3210.0,12.0,14
200.0,4.0,64,3600.0,12.0,14
90.0,2.0,16,3000.0,13.0,14
110.0,3.0,32,3000.0,13.0,14
200.0,4.0,64,4000.0,48.0,14
420.0,6.0,128,3600.0,48.0,14
220.0,6.0,64,4000.0,48.0,14
340.0,6.0,128,3600.0,48.0,14
180.0,2.0,32,4000.0,13.0,14
250.0,6.0,128,4500.0,12.0,14
530.0,8.0,128,4500.0,64.0,14
560.0,8.0,128,4500.0,64.0,14
560.0,8.0,128,4000.0,64.0,14
640.0,8.0,128,4500.0,50.0,14
340.0,8.0,128,4300.0,64.0,14
490.0,8.0,128,4000.0,64.0,14
610.0,8.0,128,4500.0,50.0,14
400.0,12.0,128,4700.0,50.0,14
530.0,12.0,128,5000.0,50.0,14
820.0,12.0,256,4800.0,50.0,14
400.0,16.0,256,4700.0,50.0,14
440.0,8.0,256,4800.0,200.0,14
640.0,12.0,256,5050.0,50.0,14
330.0,16.0,256,5500.0,50.0,14
210.0,8.0,256,6000.0,108.0,14
120.0,4.0,128,5000.0,108.0,33
100.0,8.0,128,5000.0,50.0,33
100.0,6.0,128,5000.0,50.0,33
110.0,4.0,128,5000.0,50.0,33
100.0,6.0,128,5000.0,50.0,33
130.0,8.0,128,5000.0,50.0,33
70.0,3.0,64,5000.0,8.0,33
80.0,4.0,128,6000.0,13.0,33
110.0,2.0,32,4000.0,13.0,26
200.0,2.0,32,5000.0,13.0,26
40.0,3.0,32,5000.0,13.0,26
200.0,4.0,64,5010.0,50.0,26
220.0,4.0,128,5010.0,50.0,26
250.0,4.0,64,5010.0,50.0,26
70.0,3.0,32,3000.0,13.0,26
180.0,3.0,32,5500.0,5.0,26
350.0,4.0,64,8000.0,8.0,26
240.0,4.0,128,4000.0,50.0,26
240.0,4.0,64,5000.0,50.0,26
150.0,6.0,64,5000.0,50.0,26
100.0,2.0,32,5000.0,13.0,26
500.0,8.0,256,8000.0,13.0,26
330.0,6.0,128,3820.0,48.0,26
140.0,6.0,64,4000.0,48.0,26
250.0,6.0,128,4500.0,64.0,26
400.0,6.0,128,4500.0,64.0,26
300.0,6.0,64,4500.0,48.0,26
250.0,4.0,64,8000.0,13.0,26
230.0,3.0,32,5500.0,5.0,26
340.0,6.0,128,4500.0,48.0,26
150.0,4.0,64,5000.0,16.0,26
300.0,6.0,128,4500.0,48.0,26
350.0,4.0,64,5500.0,8.0,26
170.0,3.0,32,8000.0,8.0,26
180.0,4.0,128,5000.0,48.0,26
270.0,6.0,256,5000.0,64.0,26
210.0,4.0,128,5000.0,64.0,26
440.0,6.0,256,4500.0,48.0,26
210.0,4.0,128,4000.0,13.0,26
180.0,4.0,64,4500.0,13.0,26
320.0,4.0,64,4000.0,50.0,26
40.0,3.0,32,3000.0,8.0,26
90.0,3.0,32,3000.0,8.0,26
130.0,4.0,64,4000.0,48.0,26
160.0,3.0,64,4000.0,13.0,26
50.0,3.0,32,5000.0,13.0,26
170.0,4.0,64,4500.0,13.0,26
270.0,4.0,128,4500.0,50.0,26
80.0,1.0,32,3000.0,8.0,26
130.0,4.0,64,5000.0,50.0,26
120.0,4.0,128,5010.0,50.0,26
100.0,3.0,32,3000.0,13.0,26
110.0,3.0,32,5000.0,13.0,26
100.0,4.0,64,5000.0,13.0,26
190.0,4.0,64,5000.0,50.0,26
140.0,4.0,128,5000.0,50.0,26
200.0,8.0,256,5010.0,50.0,26
250.0,6.0,256,5000.0,50.0,26
170.0,4.0,64,6000.0,8.0,26
110.0,3.0,32,6000.0,2.0,26
150.0,4.0,128,5010.0,50.0,26
70.0,1.0,4,1850.0,2.0,26
80.0,1.0,16,1850.0,5.0,26
70.0,4.0,4,1850.0,2.0,26
80.0,4.0,4,1850.0,2.0,26
110.0,4.0,64,6000.0,8.0,26
450.0,8.0,256,10000.0,8.0,26
230.0,8.0,256,5010.0,108.0,26
300.0,8.0,512,5010.0,108.0,26
100.0,3.0,64,5000.0,8.0,26
120.0,4.0,128,5200.0,50.0,26
70.0,2.0,32,4000.0,8.0,33
70.0,4.0,64,5000.0,8.0,33
130.0,3.0,32,6000.0,13.0,33
170.0,4.0,128,5000.0,50.0,33
110.0,4.0,128,5000.0,50.0,33
870.0,8.0,128,7538.0,12.0,0
1200.0,8.0,128,10758.0,12.0,0
430.0,3.0,64,8557.0,8.0,0
550.0,4.0,64,5078.0,12.0,0
550.0,8.0,64,7600.0,12.0,0
850.0,4.0,32,307.0,8.0,0
230.0,2.0,16,1715.0,12.0,0
240.0,2.0,16,2750.0,12.0,0
140.0,2.0,16,1624.0,12.0,0
690.0,2.0,32,7306.0,12.0,0
180.0,2.0,32,1960.0,12.0,0
320.0,3.0,32,2900.0,12.0,0
390.0,2.0,32,8827.0,8.0,0
730.0,4.0,64,8134.0,12.0,0
900.0,4.0,64,891.0,12.0,0
210.0,2.0,64,1821.0,12.0,0
340.0,3.0,64,2691.0,12.0,0
350.0,2.0,32,8827.0,8.0,0
420.0,4.0,16,1400.0,2.0,0
90.0,4.0,8,1220.0,2.0,0
110.0,4.0,8,1400.0,15.0,0
150.0,4.0,16,1420.0,5.0,0
200.0,4.0,8,1420.0,5.0,0
200.0,4.0,16,6930.0,7.0,0
200.0,4.0,16,6930.0,7.0,0
370.0,4.0,16,6930.0,7.0,0
190.0,4.0,8,1432.0,8.0,0
290.0,1.0,16,11560.0,5.0,0
400.0,1.0,16,11560.0,5.0,0
340.0,1.0,16,1440.0,8.0,0
500.0,1.0,16,11560.0,5.0,0
350.0,1.0,16,11560.0,5.0,0
300.0,4.0,16,4490.0,5.0,0
200.0,4.0,16,4490.0,5.0,0
300.0,1.0,8,1510.0,8.0,0
330.0,1.0,16,1560.0,8.0,0
270.0,1.0,16,6470.0,5.0,0
350.0,1.0,16,8600.0,5.0,0
100.0,1.0,16,1810.0,8.0,0
420.0,1.0,16,2915.0,8.0,0
400.0,1.0,16,6470.0,5.0,0
440.0,2.0,16,7340.0,8.0,0
360.0,2.0,16,5124.0,8.0,0
880.0,4.0,64,7812.0,12.0,0
1100.0,4.0,64,9720.0,12.0,0
450.0,3.0,64,5124.0,8.0,0
550.0,3.0,64,8134.0,8.0,0
350.0,3.0,32,8827.0,8.0,0
800.0,6.0,128,7538.0,12.0,0
1000.0,6.0,128,9720.0,12.0,0
370.0,3.0,32,8827.0,8.0,0
640.0,4.0,64,7606.0,12.0,0
430.0,4.0,64,7606.0,12.0,0
1050.0,8.0,128,7538.0,12.0,0
1450.0,8.0,128,10758.0,12.0,0
700.0,8.0,128,7606.0,12.0,0
950.0,8.0,128,9705.0,12.0,0
1200.0,8.0,256,8160.0,12.0,0
1550.0,8.0,256,10290.0,12.0,0
600.0,8.0,128,5078.0,12.0,0
700.0,8.0,128,7606.0,12.0,0
950.0,8.0,128,9705.0,12.0,0
340.0,3.0,32,9240.0,8.0,7
290.0,4.0,32,2770.0,3.0,7
400.0,4.0,32,3450.0,3.0,7
520.0,4.0,64,3520.0,2.0,7
610.0,4.0,64,2700.0,2.0,7
450.0,4.0,64,2915.0,2.0,7
260.0,4.0,64,3430.0,2.0,7
290.0,4.0,64,3700.0,2.0,7
670.0,8.0,128,7020.0,8.0,7
640.0,12.0,256,4800.0,50.0,9
200.0,8.0,256,6000.0,50.0,9
200.0,12.0,256,6000.0,50.0,9
980.0,12.0,256,5000.0,50.0,9
290.0,12.0,256,10050.0,13.0,9
600.0,8.0,256,10050.0,13.0,9
180.0,8.0,256,5000.0,50.0,9
150.0,4.0,64,8300.0,5.0,9
310.0,8.0,128,10050.0,13.0,9
160.0,8.0,128,5800.0,108.0,9
200.0,8.0,128,6600.0,108.0,9
80.0,4.0,64,5200.0,13.0,9
100.0,4.0,128,5200.0,50.0,9
360.0,12.0,256,5800.0,108.0,9
260.0,12.0,256,5800.0,108.0,9
570.0,12.0,256,5450.0,50.0,9
2700.0,16.0,16,5000.0,50.0,9
900.0,16.0,512,5600.0,50.0,9
580.0,12.0,256,5650.0,50.0,9
300.0,8.0,256,4800.0,50.0,9
170.0,6.0,128,6000.0,50.0,9
2940.0,8.0,256,5000.0,54.0,9
1500.0,16.0,512,5000.0,54.0,9
370.0,8.0,256,4600.0,64.0,9
370.0,8.0,256,4800.0,160.0,9
420.0,8.0,256,4800.0,160.0,9
350.0,8.0,128,10050.0,13.0,9
450.0,12.0,256,4800.0,54.0,9
450.0,12.0,256,4800.0,160.0,9
400.0,6.0,128,5100.0,64.0,9
90.0,2.0,32,5000.0,8.0,9
900.0,8.0,256,5100.0,54.0,9
390.0,8.0,128,3800.0,64.0,9
180.0,4.0,64,5100.0,5.0,9
170.0,6.0,128,5000.0,13.0,9
110.0,4.0,64,5000.0,13.0,9
120.0,3.0,32,5100.0,5.0,9
270.0,8.0,128,3800.0,64.0,9
310.0,8.0,128,4000.0,108.0,9
180.0,6.0,128,4300.0,108.0,9
480.0,8.0,256,4000.0,108.0,9
240.0,6.0,128,4000.0,64.0,9
200.0,8.0,128,4000.0,64.0,9
670.0,8.0,128,4600.0,50.0,9
800.0,8.0,256,4600.0,50.0,9
1070.0,12.0,512,4600.0,50.0,9
250.0,6.0,128,4300.0,64.0,9
330.0,6.0,128,7250.0,13.0,9
200.0,3.0,32,5100.0,8.0,9
200.0,2.0,32,3020.0,13.0,9
210.0,6.0,64,3400.0,24.0,9
190.0,4.0,64,3400.0,24.0,9
400.0,6.0,128,3750.0,48.0,9
470.0,8.0,128,4000.0,48.0,9
200.0,3.0,32,5100.0,8.0,9
250.0,3.0,32,5100.0,5.0,9
120.0,2.0,32,3020.0,13.0,9
180.0,4.0,64,4000.0,48.0,9
230.0,8.0,128,4000.0,48.0,9
250.0,6.0,128,3750.0,48.0,9
130.0,4.0,64,4000.0,48.0,9
90.0,2.0,32,3020.0,13.0,9
220.0,4.0,64,4000.0,48.0,9
240.0,4.0,64,4000.0,48.0,9
130.0,4.0,4,1930.0,8.0,9
150.0,2.0,8,2230.0,8.0,9
230.0,2.0,8,2150.0,13.0,9
140.0,2.0,8,2300.0,8.0,9
250.0,2.0,8,3000.0,13.0,9
200.0,1.0,8,2300.0,8.0,9
200.0,2.0,32,3000.0,13.0,9
290.0,3.0,16,3100.0,13.0,9
130.0,1.0,16,2000.0,8.0,9
100.0,1.0,8,2000.0,8.0,9
100.0,1.0,16,2000.0,8.0,9
200.0,2.0,8,3000.0,13.0,9
320.0,3.0,16,3600.0,8.0,9
170.0,2.0,8,2550.0,13.0,9
70.0,1.0,8,1730.0,8.0,9
220.0,3.0,16,3100.0,20.0,9
250.0,2.0,16,3100.0,13.0,9
180.0,2.0,16,3000.0,13.0,9
140.0,2.0,16,4000.0,13.0,9
170.0,2.0,16,3000.0,13.0,9
120.0,2.0,16,2200.0,13.0,9
200.0,4.0,32,3000.0,12.0,9
250.0,4.0,32,4500.0,13.0,9
140.0,2.0,16,3100.0,13.0,9
180.0,3.0,32,3340.0,12.0,9
230.0,3.0,16,4800.0,8.0,9
290.0,4.0,32,3500.0,12.0,9
350.0,4.0,64,2900.0,12.0,9
310.0,4.0,64,4000.0,12.0,9
130.0,2.0,16,3020.0,13.0,9
220.0,4.0,64,3200.0,12.0,9
170.0,3.0,32,3000.0,13.0,9
180.0,3.0,32,3340.0,16.0,9
320.0,4.0,64,3750.0,16.0,9
190.0,3.0,32,3000.0,13.0,9
200.0,3.0,32,3000.0,13.0,9
120.0,2.0,16,3000.0,13.0,9
310.0,4.0,64,3400.0,16.0,9
110.0,2.0,16,3020.0,13.0,9
250.0,4.0,64,3750.0,16.0,9
220.0,3.0,32,3000.0,13.0,9
400.0,6.0,64,5000.0,16.0,9
250.0,4.0,64,5000.0,16.0,9
220.0,4.0,64,3750.0,20.0,9
170.0,3.0,32,4000.0,13.0,9
180.0,3.0,32,3400.0,13.0,9
100.0,3.0,32,3020.0,13.0,9
550.0,6.0,128,3500.0,16.0,9
600.0,6.0,128,3500.0,16.0,9
330.0,6.0,128,4000.0,48.0,9
430.0,6.0,128,4200.0,40.0,9
500.0,8.0,128,4100.0,40.0,9
120.0,4.0,64,5000.0,13.0,9
310.0,6.0,128,4000.0,64.0,9
110.0,3.0,64,3020.0,13.0,9
150.0,3.0,64,3020.0,13.0,9
160.0,6.0,128,4000.0,48.0,9
200.0,6.0,128,4000.0,48.0,9
180.0,4.0,64,3400.0,24.0,9
1170.0,6.0,128,4000.0,40.0,9
670.0,8.0,128,4000.0,40.0,9
650.0,8.0,256,4000.0,50.0,9
220.0,4.0,128,3750.0,48.0,9
90.0,2.0,32,3020.0,8.0,9
160.0,4.0,64,4000.0,48.0,9
150.0,3.0,64,5000.0,13.0,9
280.0,6.0,64,7250.0,13.0,9
250.0,6.0,64,4300.0,40.0,9
360.0,8.0,128,4200.0,40.0,9
250.0,8.0,128,4300.0,64.0,9
110.0,3.0,64,3020.0,13.0,9
220.0,6.0,64,4000.0,48.0,9
240.0,6.0,64,5000.0,48.0,9
200.0,4.0,128,4000.0,48.0,9
230.0,4.0,128,5000.0,48.0,9
460.0,8.0,128,4000.0,50.0,9
270.0,6.0,128,7250.0,13.0,9
240.0,8.0,128,4300.0,64.0,9
160.0,6.0,128,4300.0,64.0,9
190.0,6.0,128,4000.0,48.0,9
320.0,8.0,128,5000.0,64.0,9
500.0,8.0,128,4800.0,108.0,9
390.0,8.0,256,4800.0,108.0,9
150.0,4.0,128,5000.0,13.0,9
210.0,6.0,128,4800.0,48.0,9
1400.0,12.0,256,4750.0,50.0,9
300.0,8.0,128,4300.0,64.0,9
900.0,8.0,128,4800.0,50.0,9
1150.0,12.0,512,4600.0,50.0,9
240.0,8.0,128,4800.0,48.0,9
230.0,6.0,128,4800.0,64.0,9
180.0,6.0,128,4800.0,48.0,9
180.0,8.0,128,5000.0,13.0,9
200.0,8.0,128,4000.0,48.0,9
150.0,4.0,128,5000.0,13.0,9
520.0,8.0,256,4500.0,54.0,9
600.0,8.0,256,4500.0,54.0,9
240.0,8.0,128,4000.0,50.0,9
330.0,4.0,128,7250.0,5.0,9
170.0,6.0,128,5000.0,48.0,9
210.0,6.0,128,5100.0,50.0,9
190.0,3.0,32,5100.0,5.0,9
150.0,6.0,128,5000.0,13.0,9
900.0,16.0,512,5450.0,50.0,9
120.0,4.0,128,5000.0,50.0,9
150.0,8.0,128,6000.0,50.0,9
200.0,8.0,128,4000.0,50.0,9
240.0,8.0,128,7250.0,13.0,9
440.0,12.0,256,5000.0,200.0,9
180.0,8.0,256,4500.0,100.0,9
180.0,6.0,128,5200.0,13.0,9
180.0,8.0,128,5800.0,108.0,9
130.0,4.0,128,7250.0,5.0,9
250.0,4.0,128,7250.0,5.0,9
360.0,8.0,256,10050.0,13.0,9
150.0,4.0,128,5200.0,50.0,9
300.0,12.0,256,4800.0,50.0,9
770.0,16.0,256,4500.0,50.0,9
190.0,8.0,256,6000.0,50.0,9
910.0,12.0,256,5000.0,50.0,9
140.0,8.0,256,6000.0,50.0,9
100.0,4.0,64,5200.0,50.0,9
210.0,12.0,256,4500.0,108.0,9
320.0,12.0,256,5000.0,50.0,9
440.0,12.0,256,5000.0,50.0,9
190.0,8.0,128,8300.0,13.0,9
330.0,12.0,256,5000.0,50.0,9
120.0,8.0,128,6000.0,50.0,9
100.0,6.0,128,5200.0,13.0,9
300.0,8.0,256,5300.0,50.0,9
480.0,12.0,256,5300.0,50.0,9
550.0,12.0,512,5300.0,50.0,9
260.0,8.0,128,10100.0,13.0,9
290.0,12.0,256,5300.0,50.0,9
1050.0,16.0,512,5850.0,50.0,9
80.0,4.0,64,5200.0,13.0,9
210.0,8.0,128,8300.0,8.0,9
300.0,8.0,256,5230.0,108.0,9
100.0,2.0,16,3000.0,8.0,8
180.0,8.0,128,7000.0,5.0,8
150.0,8.0,128,7000.0,13.0,8
90.0,6.0,128,5000.0,50.0,8
200.0,3.0,32,2700.0,13.0,8
150.0,2.0,16,2300.0,13.0,8
150.0,3.0,32,3300.0,13.0,8
260.0,4.0,64,3000.0,20.0,8
170.0,2.0,16,2200.0,13.0,8
230.0,3.0,32,3200.0,16.0,8
150.0,3.0,32,2500.0,16.0,8
250.0,4.0,64,3000.0,12.0,8
200.0,3.0,32,4000.0,16.0,8
300.0,4.0,64,3000.0,12.0,8
210.0,3.0,32,2600.0,16.0,8
450.0,4.0,64,3930.0,12.0,8
300.0,4.0,64,3930.0,12.0,8
130.0,2.0,16,2730.0,13.0,8
170.0,3.0,32,2965.0,13.0,8
450.0,6.0,64,3500.0,12.0,8
300.0,2.0,32,2600.0,4.0,8
200.0,1.0,8,2100.0,5.0,8
350.0,2.0,16,2600.0,13.0,8
340.0,2.0,16,2600.0,13.0,8
320.0,2.0,16,2600.0,13.0,8
260.0,1.0,16,2600.0,13.0,8
240.0,1.0,8,2040.0,8.0,8
380.0,2.0,16,2400.0,13.0,8
260.0,2.0,16,2600.0,13.0,8
260.0,1.0,8,2600.0,13.0,8
300.0,2.0,16,6700.0,8.0,8
180.0,1.0,8,2100.0,8.0,8
190.0,1.0,8,2100.0,8.0,8
80.0,1.0,4,2100.0,5.0,8
200.0,2.0,16,2600.0,13.0,8
160.0,1.0,8,2000.0,8.0,8
220.0,1.0,4,1800.0,5.0,8
200.0,1.0,4,1800.0,5.0,8
150.0,4.0,4,1700.0,5.0,8
170.0,1.0,16,1800.0,8.0,8
200.0,1.0,16,1800.0,8.0,8
220.0,1.0,32,2100.0,8.0,8
290.0,1.0,8,1800.0,5.0,8
270.0,4.0,4,1620.0,8.0,8
200.0,1.0,8,1800.0,5.0,8
180.0,1.0,8,1800.0,5.0,8
280.0,2.0,16,2020.0,8.0,8
330.0,2.0,16,2020.0,8.0,8
240.0,1.0,4,1800.0,5.0,8
150.0,4.0,4,1650.0,5.0,8
270.0,2.0,32,2300.0,4.0,8
300.0,2.0,32,2300.0,4.0,8
100.0,4.0,1,1450.0,5.0,8
190.0,4.0,1,1450.0,8.0,8
160.0,4.0,2,1400.0,5.0,8
120.0,4.0,16,1230.0,5.0,8
220.0,1.0,4,1730.0,5.0,8
120.0,4.0,1,1520.0,8.0,8
150.0,1.0,1,1730.0,5.0,8
210.0,4.0,1,1520.0,8.0,8
100.0,4.0,1,1450.0,8.0,8
90.0,4.0,16,1300.0,5.0,8
200.0,4.0,8,1400.0,5.0,8
310.0,4.0,8,1500.0,15.0,8
660.0,4.0,8,2200.0,15.0,8
270.0,4.0,1,1500.0,3.0,8
640.0,4.0,16,2100.0,15.0,8
130.0,4.0,4,900.0,15.0,8
80.0,4.0,8,1300.0,8.0,8
90.0,4.0,1,1500.0,8.0,8
150.0,1.0,4,1730.0,8.0,8
100.0,4.0,5,1300.0,5.0,8
150.0,4.0,5,1230.0,8.0,8
90.0,4.0,8,1500.0,5.0,8
90.0,4.0,8,1300.0,5.0,8
130.0,4.0,8,1300.0,8.0,8
90.0,4.0,16,1230.0,5.0,8
190.0,4.0,8,1230.0,5.0,8
120.0,4.0,8,1230.0,5.0,8
120.0,4.0,2,1500.0,5.0,8
230.0,4.0,4,1400.0,8.0,8
120.0,4.0,4,1230.0,8.0,8
220.0,1.0,32,4000.0,5.0,8
110.0,1.0,16,4000.0,5.0,8
300.0,1.0,16,4000.0,5.0,8
140.0,4.0,8,1520.0,5.0,8
140.0,4.0,16,1600.0,8.0,8
280.0,1.0,32,7300.0,8.0,8
140.0,4.0,4,1730.0,8.0,8
120.0,4.0,4,1600.0,5.0,8
160.0,4.0,4,1520.0,5.0,8
140.0,4.0,4,1600.0,5.0,8
230.0,1.0,16,1620.0,8.0,8
180.0,1.0,16,1730.0,8.0,8
170.0,4.0,16,1600.0,8.0,8
140.0,4.0,4,1520.0,5.0,8
160.0,1.0,16,1620.0,8.0,8
160.0,1.0,16,1620.0,8.0,8
200.0,4.0,16,1730.0,16.0,8
200.0,1.0,16,1620.0,8.0,8
160.0,1.0,16,1620.0,8.0,8
130.0,4.0,4,1500.0,5.0,8
220.0,1.0,16,1650.0,8.0,8
180.0,1.0,16,1650.0,8.0,8
180.0,1.0,32,1800.0,8.0,8
190.0,1.0,16,1800.0,8.0,8
170.0,1.0,32,1800.0,8.0,8
200.0,1.0,16,2000.0,8.0,8
180.0,1.0,16,2000.0,8.0,8
270.0,1.0,8,1700.0,8.0,8
220.0,1.0,16,1810.0,8.0,8
120.0,4.0,4,1230.0,5.0,8
160.0,4.0,4,1650.0,5.0,8
150.0,4.0,4,1650.0,5.0,8
180.0,4.0,4,1650.0,5.0,8
200.0,4.0,4,1650.0,5.0,8
190.0,4.0,4,1650.0,5.0,8
200.0,1.0,16,2000.0,5.0,8
290.0,1.0,8,1860.0,8.0,8
100.0,4.0,4,1230.0,5.0,8
300.0,2.0,16,3200.0,4.0,8
170.0,1.0,8,1800.0,8.0,8
240.0,1.0,16,1800.0,4.0,8
180.0,1.0,4,1800.0,8.0,8
230.0,1.0,8,2100.0,5.0,8
160.0,4.0,4,1650.0,5.0,8
370.0,2.0,16,3300.0,4.0,8
240.0,1.0,8,2100.0,8.0,8
270.0,1.0,4,2100.0,5.0,8
250.0,1.0,8,2100.0,8.0,8
220.0,1.0,8,2100.0,8.0,8
190.0,1.0,8,2100.0,8.0,8
200.0,1.0,8,2040.0,8.0,8
250.0,5.0,8,2600.0,13.0,8
250.0,5.0,8,2600.0,13.0,8
150.0,1.0,4,2000.0,5.0,8
140.0,4.0,4,2000.0,5.0,8
250.0,2.0,16,2600.0,4.0,8
250.0,2.0,32,2600.0,4.0,8
100.0,4.0,4,1300.0,5.0,8
180.0,1.0,4,2000.0,8.0,8
250.0,1.0,16,2110.0,13.0,8
420.0,2.0,16,2600.0,13.0,8
160.0,1.0,4,1950.0,5.0,8
300.0,2.0,16,2600.0,4.0,8
280.0,5.0,16,2100.0,13.0,8
250.0,2.0,16,2700.0,13.0,8
300.0,2.0,32,2600.0,4.0,8
180.0,1.0,16,2000.0,13.0,8
250.0,1.0,8,2000.0,13.0,8
370.0,2.0,16,2600.0,13.0,8
360.0,3.0,32,2840.0,20.0,8
320.0,2.0,16,2800.0,13.0,8
320.0,3.0,32,2800.0,20.0,8
330.0,2.0,16,2840.0,13.0,8
300.0,3.0,32,2840.0,20.0,8
130.0,1.0,8,2000.0,8.0,8
180.0,1.0,16,2600.0,13.0,8
340.0,3.0,32,2840.0,20.0,8
110.0,5.0,8,2000.0,8.0,8
190.0,1.0,8,2000.0,8.0,8
300.0,2.0,16,2150.0,13.0,8
480.0,3.0,32,2840.0,21.0,8
300.0,3.0,32,2700.0,2.0,8
310.0,2.0,16,2600.0,13.0,8
240.0,5.0,16,2800.0,13.0,8
130.0,2.0,16,2800.0,13.0,8
270.0,2.0,16,2840.0,13.0,8
300.0,3.0,32,3000.0,13.0,8
70.0,5.0,8,2000.0,5.0,8
170.0,5.0,16,2200.0,8.0,8
190.0,2.0,16,2200.0,13.0,8
240.0,2.0,16,2700.0,13.0,8
300.0,4.0,32,3000.0,12.0,8
250.0,3.0,32,3000.0,12.0,8
210.0,2.0,16,2840.0,13.0,8
200.0,3.0,32,2800.0,13.0,8
250.0,2.0,16,2840.0,13.0,8
200.0,3.0,32,2200.0,13.0,8
220.0,3.0,32,2800.0,13.0,8
230.0,4.0,64,3600.0,16.0,8
0.0,6.0,128,3500.0,12.0,8
200.0,3.0,32,3075.0,13.0,8
280.0,4.0,64,3850.0,13.0,8
420.0,6.0,128,3930.0,12.0,8
150.0,3.0,32,3300.0,12.0,8
220.0,4.0,64,3075.0,13.0,8
180.0,3.0,32,3850.0,13.0,8
660.0,6.0,128,5000.0,48.0,8
120.0,2.0,32,3000.0,13.0,8
90.0,3.0,32,3000.0,13.0,8
120.0,3.0,32,3000.0,16.0,8
100.0,4.0,64,4000.0,16.0,8
80.0,2.0,16,3000.0,8.0,8
250.0,6.0,128,5000.0,48.0,8
350.0,8.0,128,5000.0,48.0,8
130.0,4.0,64,4000.0,13.0,8
160.0,4.0,64,4600.0,13.0,8
460.0,8.0,128,4520.0,64.0,8
130.0,2.0,32,5150.0,13.0,8
300.0,8.0,128,7000.0,16.0,8
170.0,8.0,128,8000.0,20.0,8
140.0,4.0,64,6000.0,5.0,8
190.0,4.0,64,6000.0,5.0,8
680.0,12.0,256,4400.0,50.0,10
570.0,12.0,256,10100.0,13.0,10
370.0,8.0,256,10100.0,13.0,10
850.0,8.0,256,10100.0,13.0,10
350.0,12.0,256,5000.0,50.0,10
680.0,12.0,256,10100.0,50.0,10
2000.0,12.0,256,5200.0,50.0,10
720.0,12.0,256,5300.0,50.0,10
860.0,12.0,256,5500.0,50.0,10
1120.0,16.0,512,5700.0,50.0,10
1580.0,16.0,512,5700.0,50.0,10
280.0,6.0,128,7000.0,50.0,10
500.0,8.0,128,8300.0,13.0,10
290.0,6.0,128,7700.0,13.0,10
750.0,12.0,256,4750.0,50.0,10
890.0,12.0,256,5000.0,50.0,10
1550.0,16.0,512,5000.0,48.0,10
1000.0,12.0,256,10100.0,13.0,10
260.0,8.0,256,4500.0,108.0,10
540.0,8.0,128,8300.0,13.0,10
160.0,8.0,128,6000.0,50.0,10
320.0,8.0,256,4500.0,50.0,10
510.0,12.0,256,4600.0,50.0,10
150.0,4.0,64,5000.0,13.0,10
290.0,8.0,128,3800.0,64.0,10
130.0,4.0,64,5000.0,13.0,10
870.0,8.0,256,4000.0,40.0,10
380.0,8.0,256,4600.0,50.0,10
580.0,8.0,128,4100.0,50.0,10
370.0,8.0,128,4000.0,108.0,10
190.0,3.0,32,5100.0,5.0,10
2000.0,8.0,256,4600.0,50.0,10
350.0,4.0,64,7250.0,8.0,10
160.0,4.0,128,5000.0,50.0,10
500.0,6.0,128,4000.0,50.0,10
730.0,8.0,128,4500.0,50.0,10
500.0,8.0,128,8300.0,13.0,10
820.0,6.0,128,4200.0,40.0,10
190.0,6.0,128,4000.0,64.0,10
240.0,4.0,128,4000.0,48.0,10
260.0,4.0,128,4000.0,48.0,10
220.0,6.0,64,4000.0,48.0,10
250.0,6.0,128,4000.0,48.0,10
200.0,4.0,64,5100.0,5.0,10
200.0,2.0,16,5100.0,5.0,10
300.0,6.0,64,7500.0,13.0,10
210.0,4.0,64,5000.0,13.0,10
280.0,6.0,128,4200.0,48.0,10
200.0,6.0,128,4200.0,64.0,10
400.0,6.0,128,7250.0,8.0,10
230.0,4.0,64,5000.0,48.0,10
160.0,4.0,64,5000.0,48.0,10
290.0,8.0,128,4000.0,64.0,10
280.0,4.0,64,4000.0,16.0,10
280.0,4.0,64,4000.0,16.0,10
220.0,4.0,64,4000.0,16.0,10
260.0,6.0,128,4000.0,24.0,10
360.0,8.0,128,3500.0,48.0,10
390.0,8.0,128,3500.0,48.0,10
260.0,4.0,64,6100.0,13.0,10
350.0,6.0,128,6100.0,13.0,10
300.0,4.0,64,7500.0,13.0,10
340.0,6.0,128,3750.0,48.0,10
190.0,4.0,128,4000.0,48.0,10
290.0,6.0,128,4000.0,48.0,10
550.0,6.0,128,4200.0,40.0,10
650.0,6.0,128,4200.0,40.0,10
1290.0,8.0,128,4500.0,40.0,10
1440.0,8.0,128,4500.0,40.0,10
200.0,4.0,64,3340.0,16.0,10
170.0,3.0,32,3000.0,13.0,10
290.0,4.0,32,5100.0,13.0,10
290.0,4.0,32,7500.0,13.0,10
390.0,4.0,64,7500.0,13.0,10
220.0,3.0,32,4000.0,16.0,10
150.0,2.0,16,3000.0,13.0,10
170.0,3.0,32,3000.0,13.0,10
150.0,3.0,32,3000.0,13.0,10
240.0,3.0,32,3000.0,16.0,10
330.0,4.0,64,3400.0,12.0,10
410.0,6.0,64,4000.0,40.0,10
1300.0,6.0,256,4000.0,40.0,10
