Brand,Price_Clean,RAM_GB,Storage_GB,Battery_mAh,Main_Camera_MP
Lenovo,170.0,1.0,8,2150.0,8.0
Lenovo,210.0,1.0,8,2500.0,8.0
Lenovo,70.0,,4,1500.0,5.0
Lenovo,160.0,1.0,8,2500.0,13.0
Lenovo,160.0,1.0,8,3300.0,13.0
Lenovo,80.0,1.0,16,2300.0,8.0
Lenovo,330.0,2.0,32,2410.0,13.0
Lenovo,450.0,2.0,32,4000.0,13.0
Lenovo,100.0,1.0,8,2300.0,8.0
Lenovo,50.0,,4,2250.0,5.0
Lenovo,70.0,1.0,8,2000.0,5.0
Lenovo,320.0,3.0,64,4100.0,13.0
Lenovo,270.0,3.0,32,2420.0,13.0
Lenovo,110.0,2.0,16,4000.0,8.0
Lenovo,150.0,1.0,8,2300.0,8.0
Lenovo,160.0,2.0,16,2300.0,13.0
Lenovo,380.0,2.0,32,5000.0,13.0
Lenovo,250.0,2.0,32,3500.0,13.0
Lenovo,180.0,1.0,16,4250.0,13.0
Lenovo,60.0,1.0,8,2000.0,5.0
Lenovo,160.0,1.0,16,6200.0,8.0
Lenovo,380.0,4.0,64,200.0,13.0
Lenovo,110.0,1.0,8,2300.0,8.0
Lenovo,300.0,3.0,32,3500.0,21.0
Lenovo,320.0,2.0,16,3300.0,13.0
Lenovo,190.0,2.0,8,3300.0,13.0
Lenovo,210.0,2.0,16,2700.0,13.0
Lenovo,110.0,2.0,16,2750.0,13.0
Lenovo,190.0,3.0,32,3500.0,13.0
Lenovo,260.0,3.0,32,4900.0,13.0
Lenovo,180.0,2.0,16,2900.0,13.0
Lenovo,120.0,2.0,16,2750.0,13.0
Lenovo,140.0,2.0,16,2750.0,13.0
Lenovo,80.0,1.0,8,3450.0,2.0
Lenovo,120.0,1.0,16,4290.0,5.0
Lenovo,280.0,2.0,32,7000.0,8.0
Lenovo,350.0,4.0,64,3100.0,13.0
Lenovo,90.0,1.0,8,2300.0,5.0
Lenovo,220.0,3.0,32,3500.0,13.0
Lenovo,350.0,4.0,64,4050.0,16.0
Lenovo,230.0,3.0,32,4050.0,13.0
Lenovo,250.0,3.0,32,4050.0,13.0
Lenovo,200.0,1.0,8,2750.0,8.0
Lenovo,180.0,2.0,16,7000.0,5.0
Lenovo,270.0,3.0,16,7000.0,8.0
Lenovo,180.0,3.0,32,4000.0,13.0
Lenovo,170.0,3.0,32,4000.0,13.0
Lenovo,200.0,3.0,32,4000.0,13.0
Lenovo,100.0,1.0,16,3500.0,5.0
Lenovo,80.0,2.0,8,3450.0,2.0
Lenovo,230.0,2.0,32,7000.0,8.0
Lenovo,150.0,2.0,16,3000.0,8.0
Lenovo,150.0,3.0,32,3000.0,13.0
Lenovo,130.0,3.0,32,3000.0,13.0
Lenovo,110.0,2.0,16,3000.0,13.0
Lenovo,120.0,3.0,16,4000.0,13.0
Lenovo,150.0,3.0,32,3760.0,16.0
Lenovo,200.0,6.0,64,3300.0,16.0
Lenovo,130.0,3.0,32,3000.0,13.0
Lenovo,150.0,4.0,64,4050.0,16.0
Lenovo,200.0,6.0,64,3500.0,12.0
Lenovo,300.0,6.0,64,3350.0,16.0
Lenovo,400.0,6.0,128,3350.0,16.0
Lenovo,220.0,4.0,64,3300.0,16.0
Lenovo,200.0,4.0,64,3500.0,12.0
Lenovo,250.0,3.0,64,5180.0,13.0
Lenovo,190.0,4.0,64,3300.0,12.0
Lenovo,430.0,6.0,128,4000.0,48.0
Lenovo,160.0,4.0,64,4050.0,16.0
Lenovo,400.0,6.0,128,4000.0,48.0
Lenovo,250.0,6.0,64,4000.0,24.0
Lenovo,100.0,1.0,8,3590.0,2.0
Lenovo,140.0,2.0,16,5000.0,5.0
Lenovo,160.0,2.0,16,5100.0,13.0
Lenovo,100.0,2.0,16,4000.0,13.0
Lenovo,180.0,4.0,64,4050.0,16.0
Lenovo,440.0,8.0,128,5100.0,50.0
Lenovo,320.0,6.0,128,8200.0,13.0
Lenovo,200.0,3.0,32,5100.0,8.0
Lenovo,500.0,4.0,128,8200.0,13.0
Lenovo,350.0,4.0,64,7700.0,13.0
Lenovo,150.0,3.0,32,5100.0,5.0
Lenovo,180.0,3.0,32,5100.0,8.0
Lenovo,880.0,12.0,256,12300.0,13.0
Lenovo,400.0,4.0,128,7700.0,13.0
Lenovo,400.0,4.0,128,10200.0,8.0
Lenovo,600.0,12.0,256,6550.0,13.0
Lenovo,170.0,4.0,64,7040.0,13.0
Lenovo,280.0,8.0,128,8600.0,8.0
Lenovo,200.0,4.0,64,8600.0,13.0
Lenovo,380.0,12.0,256,6550.0,13.0
Lenovo,500.0,12.0,256,6550.0,13.0
Lenovo,600.0,16.0,256,10200.0,13.0
Lenovo,350.0,8.0,128,10200.0,13.0
LG,400.0,4.0,64,3000.0,16.0
LG,140.0,2.0,32,3000.0,16.0
LG,180.0,3.0,32,3500.0,13.0
LG,230.0,3.0,64,3500.0,16.0
LG,350.0,6.0,128,3500.0,12.0
LG,480.0,6.0,64,3550.0,12.0
LG,550.0,6.0,128,4000.0,12.0
LG,200.0,3.0,32,3500.0,13.0
LG,110.0,3.0,32,4000.0,13.0
LG,130.0,3.0,32,4000.0,12.0
LG,190.0,4.0,64,4050.0,13.0
LG,200.0,3.0,32,4000.0,13.0
LG,160.0,2.0,32,3500.0,13.0
LG,100.0,1.0,16,3000.0,8.0
LG,140.0,2.0,16,3000.0,8.0
LG,320.0,4.0,64,4000.0,32.0
LG,70.0,5.0,16,2100.0,8.0
LG,130.0,2.0,16,4100.0,13.0
LG,220.0,2.0,16,4800.0,5.0
LG,300.0,2.0,16,4800.0,5.0
LG,240.0,3.0,32,3000.0,3.0
LG,200.0,5.0,16,2800.0,13.0
LG,160.0,2.0,16,2800.0,13.0
LG,180.0,5.0,16,2100.0,8.0
LG,190.0,4.0,32,3200.0,16.0
LG,250.0,2.0,32,6000.0,5.0
LG,90.0,1.0,8,2100.0,5.0
LG,100.0,1.0,8,2500.0,5.0
LG,100.0,1.0,8,2500.0,8.0
LG,120.0,5.0,16,2500.0,13.0
LG,130.0,2.0,16,2800.0,13.0
LG,90.0,,4,1540.0,5.0
LG,100.0,1.0,4,2100.0,5.0
LG,250.0,2.0,32,3000.0,13.0
LG,250.0,3.0,32,3000.0,13.0
LG,100.0,1.0,4,1820.0,8.0
LG,130.0,1.0,8,2460.0,8.0
LG,50.0,1.0,4,2100.0,5.0
LG,270.0,2.0,16,3000.0,13.0
LG,90.0,,4,1900.0,5.0
LG,120.0,1.0,8,1900.0,5.0
LG,120.0,1.0,8,2100.0,8.0
LG,140.0,1.0,8,2540.0,8.0
LG,220.0,5.0,16,2610.0,8.0
LG,250.0,1.0,8,3000.0,13.0
LG,180.0,1.0,8,3000.0,8.0
LG,300.0,3.0,32,3000.0,16.0
LG,250.0,1.0,8,3140.0,8.0
LG,150.0,,2,1540.0,5.0
LG,360.0,2.0,32,3500.0,13.0
LG,260.0,2.0,16,2300.0,8.0
LG,250.0,2.0,32,3140.0,13.0
LG,230.0,1.0,4,2460.0,5.0
LG,90.0,,4,1540.0,2.0
LG,310.0,3.0,16,3200.0,13.0
LG,90.0,,4,1540.0,15.0
LG,80.0,,4,1540.0,15.0
LG,130.0,1.0,4,2100.0,5.0
LG,150.0,1.0,4,2100.0,5.0
LG,170.0,1.0,8,2540.0,5.0
LG,290.0,1.0,8,2540.0,5.0
LG,110.0,,4,1520.0,5.0
LG,80.0,,1,1540.0,15.0
LG,210.0,1.0,32,2100.0,8.0
LG,110.0,1.0,8,1700.0,5.0
LG,170.0,1.0,4,2150.0,5.0
LG,110.0,,4,1540.0,5.0
LG,180.0,1.0,4,2150.0,5.0
LG,120.0,,4,1700.0,5.0
LG,190.0,1.0,32,2080.0,8.0
LG,160.0,2.0,32,2100.0,13.0
LG,480.0,2.0,32,2100.0,13.0
LG,250.0,2.0,16,2100.0,8.0
LG,140.0,,2,1500.0,5.0
LG,90.0,,4,1500.0,5.0
LG,150.0,,8,1500.0,5.0
LG,110.0,,2,1500.0,5.0
LG,120.0,,16,1500.0,5.0
LG,80.0,,16,1500.0,5.0
LG,140.0,,2,1000.0,8.0
LG,90.0,,8,1000.0,5.0
LG,100.0,,5,1000.0,8.0
LG,130.0,,5,1000.0,8.0
LG,100.0,,1,1000.0,5.0
LG,70.0,,3,1500.0,5.0
LG,60.0,,4,900.0,5.0
LG,120.0,,8,1500.0,5.0
LG,80.0,,16,1500.0,5.0
LG,130.0,,8,1500.0,5.0
LG,150.0,,8,1500.0,8.0
LG,150.0,,8,1500.0,8.0
LG,110.0,,2,1500.0,5.0
LG,190.0,,32,6400.0,5.0
LG,190.0,,8,1500.0,5.0
LG,230.0,,8,1500.0,5.0
LG,210.0,,16,1500.0,5.0
LG,120.0,1.0,8,1500.0,5.0
LG,110.0,1.0,8,1500.0,5.0
LG,140.0,1.0,4,1830.0,8.0
LG,120.0,1.0,4,1830.0,8.0
LG,150.0,,16,1500.0,5.0
LG,70.0,,2,1500.0,5.0
LG,220.0,1.0,2,1830.0,8.0
LG,170.0,1.0,4,1830.0,8.0
LG,210.0,1.0,8,1540.0,8.0
LG,130.0,1.0,4,1830.0,8.0
LG,140.0,1.0,4,1700.0,5.0
LG,110.0,1.0,4,1540.0,5.0
LG,160.0,,32,6800.0,8.0
LG,70.0,,1,1500.0,15.0
LG,130.0,1.0,16,1700.0,5.0
LG,240.0,1.0,32,2080.0,8.0
LG,120.0,,4,1500.0,5.0
LG,120.0,,4,1700.0,5.0
LG,210.0,1.0,16,1520.0,5.0
LG,230.0,1.0,8,1520.0,5.0
LG,220.0,1.0,16,2150.0,8.0
LG,100.0,,4,1300.0,5.0
LG,200.0,1.0,8,1700.0,5.0
LG,220.0,1.0,4,1830.0,8.0
LG,210.0,2.0,16,2150.0,8.0
LG,180.0,2.0,2,2150.0,8.0
LG,170.0,1.0,4,2150.0,5.0
LG,150.0,1.0,8,1700.0,5.0
LG,170.0,1.0,16,2150.0,8.0
LG,250.0,2.0,8,2100.0,8.0
LG,60.0,,4,1540.0,2.0
LG,90.0,,4,1540.0,15.0
LG,90.0,,4,1540.0,15.0
LG,140.0,,4,1700.0,5.0
LG,120.0,,4,1700.0,5.0
LG,180.0,,4,2460.0,8.0
LG,150.0,,4,2460.0,8.0
LG,400.0,2.0,16,3140.0,13.0
LG,220.0,1.0,8,2150.0,5.0
LG,200.0,1.0,4,2460.0,5.0
LG,150.0,1.0,8,2540.0,8.0
LG,270.0,1.0,8,2460.0,5.0
LG,100.0,1.0,4,2460.0,5.0
LG,60.0,,4,1540.0,15.0
LG,110.0,,4,1700.0,15.0
LG,110.0,,4,1700.0,15.0
LG,270.0,2.0,16,2280.0,13.0
LG,260.0,1.0,8,2460.0,5.0
LG,250.0,1.0,8,2150.0,8.0
LG,270.0,2.0,16,3000.0,13.0
LG,300.0,2.0,16,4600.0,5.0
LG,70.0,,4,1540.0,15.0
LG,240.0,1.0,8,3140.0,8.0
LG,160.0,1.0,8,2440.0,8.0
LG,180.0,1.0,8,2440.0,8.0
LG,240.0,1.0,8,2440.0,13.0
LG,200.0,1.0,4,2440.0,5.0
LG,220.0,2.0,16,4600.0,5.0
LG,150.0,1.0,4,2100.0,5.0
LG,220.0,1.0,8,2440.0,5.0
LG,120.0,1.0,4,2540.0,5.0
LG,150.0,1.0,8,2540.0,8.0
LG,160.0,1.0,8,4000.0,15.0
LG,220.0,1.0,16,4200.0,5.0
LG,260.0,1.0,16,8000.0,5.0
LG,270.0,1.0,16,8000.0,5.0
LG,130.0,1.0,8,3000.0,8.0
LG,300.0,2.0,16,3000.0,13.0
LG,300.0,3.0,32,3000.0,13.0
LG,190.0,1.0,4,2100.0,5.0
LG,190.0,1.0,8,2540.0,8.0
LG,210.0,1.0,8,2540.0,8.0
LG,330.0,3.0,32,3000.0,13.0
LG,300.0,5.0,8,3200.0,8.0
LG,50.0,,4,1540.0,2.0
LG,60.0,,4,1540.0,2.0
LG,100.0,,4,1900.0,15.0
LG,190.0,1.0,16,4000.0,5.0
LG,360.0,2.0,32,2610.0,13.0
LG,270.0,5.0,8,3200.0,8.0
LG,240.0,1.0,16,4200.0,5.0
LG,110.0,1.0,4,1900.0,8.0
LG,100.0,1.0,8,2540.0,8.0
LG,240.0,1.0,8,3000.0,13.0
LG,90.0,,4,1700.0,5.0
LG,280.0,3.0,32,3000.0,16.0
LG,150.0,1.0,8,2540.0,8.0
LG,160.0,5.0,8,2300.0,8.0
LG,130.0,1.0,8,2540.0,8.0
LG,90.0,1.0,8,1900.0,5.0
LG,150.0,1.0,4,1700.0,15.0
LG,300.0,5.0,32,4200.0,5.0
LG,250.0,2.0,16,7400.0,5.0
LG,190.0,5.0,16,2050.0,13.0
LG,270.0,2.0,16,2700.0,3.0
LG,250.0,4.0,32,3000.0,16.0
LG,190.0,2.0,16,3000.0,13.0
LG,190.0,1.0,16,3000.0,13.0
LG,100.0,1.0,8,1940.0,5.0
LG,110.0,1.0,8,2125.0,5.0
LG,170.0,1.0,16,2300.0,13.0
LG,170.0,5.0,16,3000.0,13.0
LG,120.0,5.0,8,2125.0,8.0
LG,130.0,2.0,16,2300.0,13.0
LG,210.0,2.0,16,2520.0,13.0
LG,300.0,4.0,32,2800.0,16.0
LG,350.0,3.0,32,2800.0,16.0
LG,100.0,1.0,8,1940.0,5.0
LG,120.0,1.0,8,1900.0,5.0
LG,150.0,2.0,16,3000.0,13.0
LG,180.0,2.0,16,2900.0,13.0
LG,160.0,2.0,16,2700.0,13.0
LG,90.0,5.0,16,2800.0,8.0
LG,170.0,2.0,16,3200.0,13.0
LG,170.0,2.0,32,3080.0,13.0
LG,180.0,5.0,16,4500.0,13.0
LG,240.0,4.0,32,3300.0,13.0
LG,200.0,2.0,32,4100.0,16.0
LG,300.0,2.0,32,3000.0,5.0
LG,110.0,2.0,16,3000.0,13.0
LG,200.0,4.0,32,3000.0,16.0
LG,500.0,4.0,64,3300.0,16.0
LG,200.0,2.0,32,3000.0,13.0
LG,70.0,2.0,16,2410.0,13.0
LG,150.0,2.0,16,3000.0,13.0
LG,160.0,2.0,32,2880.0,13.0
LG,180.0,2.0,16,4500.0,13.0
LG,100.0,2.0,16,2500.0,8.0
LG,300.0,6.0,128,3300.0,16.0
LG,370.0,4.0,64,3000.0,16.0
LG,150.0,3.0,32,3000.0,13.0
LG,350.0,6.0,64,3300.0,16.0
LG,300.0,3.0,32,3300.0,13.0
LG,250.0,2.0,32,3300.0,13.0
LG,140.0,2.0,16,3000.0,13.0
LG,300.0,4.0,64,3300.0,16.0
LG,350.0,4.0,32,3000.0,16.0
LG,200.0,4.0,32,3000.0,16.0
LG,80.0,2.0,16,2500.0,8.0
LG,70.0,2.0,16,2500.0,8.0
LG,330.0,6.0,64,3300.0,12.0
LG,560.0,6.0,128,4000.0,12.0
LG,1100.0,8.0,256,4000.0,12.0
LG,340.0,4.0,32,8200.0,8.0
LG,220.0,3.0,32,4000.0,13.0
LG,200.0,3.0,64,4000.0,32.0
LG,300.0,4.0,64,4000.0,48.0
LG,130.0,3.0,32,3450.0,8.0
LG,240.0,3.0,32,4000.0,13.0
LG,700.0,8.0,128,5000.0,64.0
LG,870.0,8.0,128,5000.0,64.0
LG,150.0,1.0,8,1470.0,2.0
LG,470.0,6.0,128,4300.0,48.0
LG,360.0,6.0,128,4300.0,48.0
LG,200.0,3.0,64,4000.0,13.0
LG,270.0,4.0,64,4000.0,48.0
LG,590.0,6.0,128,4300.0,48.0
LG,130.0,2.0,32,3000.0,13.0
LG,150.0,3.0,32,3000.0,13.0
LG,360.0,6.0,128,4000.0,48.0
LG,140.0,2.0,32,3000.0,13.0
LG,850.0,8.0,128,4000.0,64.0
LG,140.0,3.0,64,4000.0,13.0
LG,220.0,4.0,64,4000.0,48.0
LG,240.0,4.0,64,4000.0,48.0
LG,290.0,4.0,64,4000.0,48.0
LG,340.0,6.0,128,4000.0,64.0
LG,110.0,3.0,32,4000.0,13.0
LG,130.0,4.0,64,4000.0,13.0
LG,140.0,4.0,128,4000.0,13.0
LG,160.0,4.0,64,5000.0,48.0
LG,170.0,4.0,128,5000.0,48.0
LG,180.0,6.0,128,5000.0,48.0
LG,320.0,4.0,64,7040.0,8.0
Motorola,510.0,12.0,256,4500.0,50.0
Motorola,280.0,12.0,256,4310.0,50.0
Motorola,200.0,4.0,64,5000.0,50.0
Motorola,150.0,4.0,128,5000.0,48.0
Motorola,210.0,4.0,64,5000.0,50.0
Motorola,110.0,4.0,128,5000.0,50.0
Motorola,290.0,8.0,128,5000.0,108.0
Motorola,280.0,6.0,128,5000.0,108.0
Motorola,420.0,8.0,128,5000.0,50.0
Motorola,380.0,4.0,64,7700.0,13.0
Motorola,850.0,8.0,128,4800.0,50.0
Motorola,120.0,4.0,64,5000.0,50.0
Motorola,150.0,4.0,64,5000.0,16.0
Motorola,90.0,3.0,32,4000.0,16.0
Motorola,170.0,4.0,128,4000.0,48.0
Motorola,300.0,4.0,128,5000.0,64.0
Motorola,100.0,4.0,64,5000.0,48.0
Motorola,260.0,4.0,64,5000.0,48.0
Motorola,130.0,4.0,64,5000.0,48.0
Motorola,430.0,4.0,64,5000.0,48.0
Motorola,420.0,4.0,128,5000.0,48.0
Motorola,470.0,4.0,128,5000.0,48.0
Motorola,350.0,4.0,64,5000.0,48.0
Motorola,300.0,4.0,64,5000.0,64.0
Motorola,490.0,8.0,256,2800.0,48.0
Motorola,260.0,4.0,64,6000.0,64.0
Motorola,90.0,4.0,64,5000.0,48.0
Motorola,110.0,2.0,32,4000.0,48.0
Motorola,60.0,3.0,32,5000.0,13.0
Motorola,120.0,1.0,16,4000.0,8.0
Motorola,230.0,3.0,32,3000.0,12.0
Motorola,90.0,2.0,16,2800.0,8.0
Motorola,150.0,2.0,16,2800.0,8.0
Motorola,120.0,2.0,16,5000.0,13.0
Motorola,110.0,2.0,16,5000.0,13.0
Motorola,320.0,4.0,64,2730.0,12.0
Motorola,150.0,3.0,32,3000.0,16.0
Motorola,160.0,3.0,32,3000.0,13.0
Motorola,200.0,3.0,32,3000.0,12.0
Motorola,200.0,3.0,32,3000.0,12.0
Motorola,190.0,3.0,32,3200.0,12.0
Motorola,150.0,2.0,16,4000.0,13.0
Motorola,280.0,6.0,64,3000.0,16.0
Motorola,150.0,2.0,16,4000.0,13.0
Motorola,270.0,1.0,32,3300.0,8.0
Motorola,180.0,1.0,8,2000.0,8.0
Motorola,250.0,1.0,8,2000.0,8.0
Motorola,150.0,1.0,4,1785.0,5.0
Motorola,230.0,1.0,4,2000.0,8.0
Motorola,180.0,2.0,16,2000.0,10.0
Motorola,220.0,2.0,16,3500.0,10.0
Motorola,250.0,2.0,16,2130.0,10.0
Motorola,250.0,2.0,16,2200.0,10.0
Motorola,130.0,1.0,8,2070.0,5.0
Motorola,140.0,1.0,8,2070.0,5.0
Motorola,90.0,1.0,4,1980.0,5.0
Motorola,100.0,1.0,4,1980.0,5.0
Motorola,240.0,1.0,8,2000.0,8.0
Motorola,160.0,1.0,8,2070.0,5.0
Motorola,160.0,1.0,8,2070.0,8.0
Motorola,220.0,1.0,16,1780.0,8.0
Motorola,220.0,1.0,16,1780.0,8.0
Motorola,210.0,1.0,16,7000.0,5.0
Motorola,210.0,1.0,16,7000.0,5.0
Motorola,210.0,1.0,16,3960.0,5.0
Motorola,210.0,1.0,16,3960.0,5.0
Motorola,120.0,,1,1390.0,8.0
Motorola,260.0,1.0,16,7000.0,5.0
Motorola,290.0,1.0,16,3960.0,5.0
Motorola,280.0,,16,1735.0,13.0
Motorola,220.0,,16,1735.0,13.0
Motorola,150.0,,2,1540.0,15.0
Motorola,110.0,,2,1420.0,5.0
Motorola,200.0,,8,1420.0,5.0
Motorola,110.0,,8,1390.0,5.0
Motorola,150.0,,2,1500.0,5.0
Motorola,150.0,,1,1540.0,8.0
Motorola,250.0,,16,1930.0,8.0
Motorola,210.0,,16,1735.0,8.0
Motorola,200.0,,1,1420.0,5.0
Motorola,130.0,,1,1420.0,5.0
Motorola,230.0,,4,1140.0,5.0
Motorola,230.0,,1,1390.0,5.0
Motorola,70.0,,2,970.0,2.0
Motorola,120.0,,2,770.0,2.0
Motorola,530.0,,2,810.0,2.0
Motorola,150.0,,5,1540.0,8.0
Motorola,230.0,,8,1540.0,8.0
Motorola,220.0,,1,1540.0,15.0
Motorola,180.0,,8,1400.0,5.0
Motorola,170.0,,8,1400.0,5.0
Motorola,110.0,,2,1540.0,5.0
Motorola,190.0,1.0,16,1930.0,5.0
Motorola,170.0,1.0,16,1930.0,5.0
Motorola,150.0,,8,1420.0,5.0
Motorola,140.0,,2,1860.0,5.0
Motorola,230.0,,8,1880.0,8.0
Motorola,230.0,,16,1500.0,8.0
Motorola,180.0,,4,1880.0,8.0
Motorola,270.0,1.0,16,1700.0,8.0
Motorola,210.0,,2,1400.0,5.0
Motorola,200.0,,16,1540.0,8.0
Motorola,180.0,,8,1540.0,8.0
Motorola,170.0,,2,1700.0,5.0
Motorola,220.0,,4,1600.0,5.0
Motorola,160.0,,4,1860.0,5.0
Motorola,230.0,1.0,8,1785.0,8.0
Motorola,180.0,,1,1400.0,8.0
Motorola,100.0,,1,1390.0,5.0
Motorola,260.0,1.0,8,3300.0,8.0
Motorola,260.0,1.0,16,1785.0,8.0
Motorola,130.0,,1,1650.0,5.0
Motorola,230.0,1.0,16,3300.0,8.0
Motorola,210.0,1.0,1,1750.0,8.0
Motorola,210.0,1.0,4,1780.0,8.0
Motorola,210.0,1.0,4,1750.0,8.0
Motorola,230.0,,1,1700.0,8.0
Motorola,150.0,,2,1650.0,8.0
Motorola,220.0,1.0,8,1780.0,8.0
Motorola,220.0,1.0,8,1785.0,8.0
Motorola,260.0,1.0,8,1780.0,8.0
Motorola,160.0,,1,1650.0,5.0
Motorola,250.0,1.0,8,2000.0,8.0
Motorola,250.0,1.0,8,2000.0,8.0
Motorola,250.0,1.0,16,2530.0,8.0
Motorola,250.0,1.0,16,2530.0,8.0
Motorola,200.0,1.0,8,2070.0,8.0
Motorola,320.0,2.0,16,2300.0,13.0
Motorola,420.0,3.0,32,3220.0,13.0
Motorola,290.0,3.0,32,3900.0,21.0
Motorola,300.0,3.0,64,3900.0,21.0
Motorola,240.0,1.0,8,2390.0,8.0
Motorola,210.0,1.0,8,2390.0,8.0
Motorola,130.0,1.0,8,2390.0,5.0
Motorola,100.0,1.0,8,2390.0,5.0
Motorola,170.0,1.0,8,2470.0,13.0
Motorola,170.0,1.0,8,2470.0,13.0
Motorola,240.0,2.0,16,3630.0,21.0
Motorola,250.0,2.0,16,3630.0,21.0
Motorola,260.0,3.0,16,3000.0,21.0
Motorola,300.0,2.0,16,3630.0,21.0
Motorola,330.0,3.0,32,3760.0,21.0
Motorola,280.0,3.0,32,3760.0,21.0
Motorola,280.0,2.0,16,2470.0,13.0
Motorola,130.0,1.0,8,2800.0,8.0
Motorola,130.0,2.0,16,3000.0,13.0
Motorola,160.0,2.0,16,3000.0,16.0
Motorola,220.0,4.0,32,2600.0,13.0
Motorola,270.0,4.0,32,3500.0,21.0
Motorola,100.0,1.0,8,2800.0,8.0
Motorola,220.0,3.0,32,3510.0,16.0
Motorola,130.0,2.0,16,3500.0,8.0
Motorola,190.0,3.0,32,3050.0,16.0
Motorola,150.0,2.0,16,2800.0,13.0
Motorola,240.0,2.0,32,3000.0,12.0
Motorola,100.0,1.0,8,2350.0,5.0
Motorola,170.0,2.0,16,5000.0,12.0
Motorola,80.0,2.0,16,2800.0,8.0
Motorola,70.0,1.0,16,2800.0,8.0
Motorola,40.0,2.0,16,2800.0,8.0
Motorola,400.0,4.0,32,3000.0,12.0
Motorola,250.0,4.0,64,3000.0,12.0
Motorola,250.0,3.0,32,5000.0,16.0
Motorola,300.0,3.0,32,3000.0,13.0
Motorola,160.0,2.0,32,3000.0,13.0
Motorola,200.0,3.0,32,5000.0,12.0
Motorola,190.0,4.0,64,3000.0,12.0
Motorola,120.0,4.0,64,3000.0,16.0
Motorola,350.0,4.0,128,3500.0,48.0
Motorola,500.0,4.0,128,3600.0,48.0
Motorola,130.0,2.0,16,3000.0,13.0
Motorola,160.0,4.0,128,3500.0,12.0
Motorola,140.0,4.0,128,4000.0,48.0
Motorola,200.0,2.0,32,3000.0,13.0
Motorola,240.0,4.0,64,4000.0,13.0
Motorola,270.0,4.0,64,4000.0,48.0
Motorola,160.0,2.0,32,3000.0,13.0
Motorola,90.0,2.0,32,4000.0,13.0
Motorola,510.0,6.0,128,2510.0,16.0
Motorola,540.0,4.0,128,4000.0,64.0
Motorola,180.0,2.0,32,5000.0,16.0
Motorola,70.0,4.0,128,4000.0,48.0
Motorola,230.0,4.0,64,4000.0,16.0
Motorola,240.0,2.0,32,3000.0,13.0
Motorola,160.0,4.0,64,5000.0,16.0
Motorola,250.0,4.0,128,4500.0,64.0
Motorola,670.0,12.0,256,5000.0,108.0
Motorola,320.0,4.0,128,4000.0,48.0
Motorola,90.0,2.0,32,3550.0,13.0
Motorola,60.0,3.0,32,5000.0,48.0
Motorola,90.0,4.0,128,4000.0,48.0
Motorola,250.0,6.0,128,5000.0,64.0
Motorola,170.0,2.0,32,3000.0,13.0
Motorola,140.0,4.0,64,5000.0,48.0
Motorola,170.0,4.0,64,5000.0,64.0
Motorola,140.0,2.0,32,5000.0,13.0
Motorola,120.0,2.0,32,5000.0,13.0
Motorola,120.0,4.0,64,6000.0,48.0
Motorola,190.0,4.0,64,5000.0,48.0
Motorola,210.0,8.0,128,5000.0,64.0
Motorola,180.0,4.0,64,6000.0,64.0
Motorola,160.0,4.0,64,5000.0,48.0
Motorola,280.0,4.0,64,5000.0,48.0
Motorola,250.0,4.0,64,5000.0,48.0
Motorola,160.0,6.0,128,5000.0,108.0
Motorola,330.0,6.0,128,4500.0,108.0
Motorola,200.0,4.0,128,5000.0,64.0
Motorola,250.0,6.0,128,5000.0,108.0
Motorola,170.0,4.0,64,5000.0,48.0
Motorola,90.0,2.0,32,4000.0,13.0
Motorola,280.0,4.0,128,6000.0,108.0
Motorola,130.0,3.0,32,5100.0,5.0
Motorola,90.0,4.0,64,5000.0,48.0
Motorola,550.0,6.0,128,5000.0,108.0
Motorola,160.0,2.0,32,5000.0,48.0
Motorola,70.0,4.0,64,5000.0,50.0
Motorola,120.0,4.0,64,5000.0,50.0
Motorola,240.0,8.0,128,5000.0,50.0
Motorola,80.0,3.0,32,5000.0,16.0
Motorola,170.0,4.0,64,5000.0,50.0
Motorola,220.0,6.0,128,5000.0,50.0
Motorola,670.0,8.0,128,3500.0,50.0
Motorola,330.0,8.0,128,4400.0,50.0
Motorola,550.0,8.0,128,4610.0,200.0
Motorola,200.0,4.0,64,7700.0,8.0
Motorola,110.0,4.0,64,5000.0,16.0
Motorola,100.0,2.0,32,4020.0,16.0
Motorola,90.0,2.0,32,4020.0,16.0
Motorola,130.0,4.0,64,5000.0,50.0
Motorola,540.0,8.0,128,4600.0,50.0
Motorola,570.0,6.0,128,5000.0,50.0
Nokia,100.0,3.0,32,3000.0,13.0
Nokia,170.0,4.0,128,5000.0,50.0
Nokia,130.0,3.0,32,5000.0,50.0
Nokia,160.0,3.0,32,5250.0,8.0
Nokia,60.0,,4,1450.0,5.0
Nokia,70.0,4.0,64,5000.0,48.0
Nokia,240.0,4.0,64,8200.0,8.0
Nokia,130.0,3.0,32,5050.0,13.0
Nokia,240.0,4.0,64,4500.0,50.0
Nokia,60.0,3.0,32,5000.0,13.0
Nokia,100.0,2.0,64,3000.0,8.0
Nokia,50.0,1.0,16,2500.0,5.0
Nokia,170.0,1.0,16,3000.0,8.0
Nokia,290.0,3.0,64,4000.0,13.0
Nokia,470.0,6.0,64,4500.0,64.0
Nokia,100.0,2.0,16,3000.0,8.0
Nokia,60.0,2.0,16,3000.0,8.0
